ID,Quadrant,Teilquadrant,Ortsnummer,Ortsbuchstaben,Ortsname,Kreis,Land,I,II,III,IV,comment,RES_1st_run,Ortsname_old,Stadt.oder.Gemeinde.oder.Landkreis,x,y,res,prev,x_new,y_new,cor,cor.Lvl.4,final_check
1129,151,15,3,co,Ober-Ramstadt,Darmstadt,Hessen,j,j,j,j,NA,not detected,Ober Ramstadt,,481804.0093,5519649.12,detected,,481804.0093,5519649.12,,,999
1155,151,18,2,a,R<fc>ck,BA. Obernburg,RegBez. Unterfranken (Bayern),j,j,j,j,NA,detected,,,514843.9586,5519827.861,detected,,514843.9586,5519827.861,,,999
1137,151,16,1,al,Reinheim,Dieburg,Hessen,j,j,j,j,NA,detected,,,488040.2885,5519965.23,detected,,488040.2885,5519965.23,,,999
1112,151,11,22,cu,Hainstadt,Erbach,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,503020.4183,5520086.23,found,,999
1093,151,9,22,cl,Traisa,Darmstadt,Hessen,j,j,j,j,NA,detected,,,478274.8926,5520206.979,detected,,478274.8926,5520206.979,,,999
1087,151,7,24,d,Erfelden,Gro<df> Gerau,Hessen,j,j,NA,NA,NA,detected,,,461908.5113,5520453.425,detected,,461908.5113,5520453.425,,,999
1090,151,8,21,cl,Goddelau,Gro<df> Gerau,Hessen,j,j,j,j,NA,detected,,,463843.0696,5520462.341,detected,,463843.0696,5520462.341,,,999
1113,151,11,25,au,Obernburg,BA. Obernburg,RegBez. Unterfranken (Bayern),j,NA,NA,NA,NA,detected,,,493360.249,5675662.338,detected,,509517.55,5520647.24,false detected,found,999
1105,151,10,24,bu,Heubach,Dieburg,Hessen,j,j,j,NA,NA,multiple entires detected,,,999,999,multiple entires detected,,497310.8054,5520919.916,found,,999
1086,151,7,21,dl,Dienheim,Oppenheim,Hessen,j,j,j,j,NA,detected,,,453298.4893,5521088.193,detected,,453298.4893,5521088.193,,,999
1095,151,9,24,b,Georgenhausen,Dieburg,Hessen,j,NA,NA,NA,NA,detected,,,485641.685,5521249.677,detected,,485641.685,5521249.677,,,999
1094,151,9,24,au,Zeilhard,Dieburg,Hessen,j,j,j,j,NA,not detected,Zeilhard,Reinheim,99999,99999,not detected,NANA,485002.59,5521528.9,f,,999
1111,151,11,21,bl,Wald-Amorbach,Erbach,Hessen,j,j,j,j,NA,not detected,Wald-Amorbach,Breuberg,99999,99999,not detected,NANA,501716.33,5521734.18,f,,999
1104,151,10,17,cu,Habitzheim,Dieburg,Hessen,j,j,j,j,NA,detected,,,491344.4325,5521937.949,detected,,491344.4325,5521937.949,,,999
1084,151,7,16,d,Oppenheim,Oppenheim,Hessen,j,j,j,j,NA,detected,,,453790.2518,5522251.435,detected,,453790.2518,5522251.435,,,999
1110,151,11,18,ac,M<f6>mlingen,BA. Obernburg,RegBez. Unterfranken (Bayern),NA,NA,NA,j,NA,detected,,,506102.4872,5522801.671,detected,,506102.4872,5522801.671,,,999
1089,151,8,20,au,Darmstadt-Bessungen,Darmstadt,Hessen,j,j,j,j,NA,not detected,Darmstadt-Bessungen,Darmstadt,99999,99999,not detected,NANA,475205.29,5522931.4,f,,999
1085,151,7,19,co,Leeheim,Gro<df> Gerau,Hessen,j,NA,NA,NA,NA,detected,,,460122.1403,5522979.164,detected,,460122.1403,5522979.164,,,999
1092,151,9,18,do,Ro<df>dorf,Darmstadt,Hessen,j,j,j,j,NA,not detected,Ro<df>dorf,Darmstadt-Dieburg,99999,99999,not detected,NANA,482204.05,5523035.18,f,,999
1107,151,11,11,cu,Dorndiel,Dieburg,Hessen,j,NA,NA,NA,NA,detected,,,501106.733,5523754.493,detected,,501106.733,5523754.493,,,999
1082,151,7,11,au,Nierstein,Oppenheim,Hessen,j,NA,NA,NA,NA,detected,,,452143.8711,5523866.933,detected,,452143.8711,5523866.933,,,999
1102,151,10,13,du,Gro<df>-Umstadt,Dieburg,Hessen,NA,j,j,j,NA,not detected,Gro<df>-Umstadt,Darmstadt-Dieburg,99999,99999,not detected,NANA,494707.14,5524196.57,f,,999
1103,151,10,14,do,Raibach,Dieburg,Hessen,j,j,j,j,NA,detected,,,497183.1698,5524344.381,detected,,497183.1698,5524344.381,,,999
1091,151,9,14,cr,Gundernhausen,Dieburg,Hessen,j,j,j,j,NA,detected,,,484751.8511,5524398.589,detected,,484751.8511,5524398.589,,,999
1109,151,11,15,dl,Kleinwallstadt,BA. Obernburg,RegBez. Unterfranken (Bayern),j,NA,NA,NA,NA,detected,,,512014.1193,5524590.53,detected,,512014.1193,5524590.53,,,999
1101,151,10,12,co,Semd,Dieburg,Hessen,j,j,j,j,NA,detected,,,491909.2342,5524638.797,detected,,491909.2342,5524638.797,,,999
1100,151,10,11,co,Gro<df>-Zimmern,Dieburg,Hessen,j,j,j,j,NA,not detected,Gro<df>-Zimmern,Darmstadt-Dieburg,99999,99999,not detected,NANA,487528.14,5524743.8,f,,999
1083,151,7,15,a,Dornheim,Gro<df> Gerau,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,462775.2667,5525161.672,"found (two entries in Wenker but with same location, differ only in “extr_bg”)",,999
1108,151,11,15,ar,Gro<df>wallstadt,BA. Obernburg,RegBez. Unterfranken (Bayern),j,j,j,j,NA,not detected,Gro<df>wallstadt,Miltenberg,99999,99999,not detected,NANA,511218.55,5525216.78,f,,999
1098,151,10,8,dl,Richen,Dieburg,Hessen,j,j,j,j,NA,detected,,,494569.1911,5525980.763,detected,,494569.1911,5525980.763,,,999
1099,151,10,9,c,Klein-Umstadt,Dieburg,Hessen,j,j,j,j,NA,not detected,Klein Umstadt,,496013.5084,5526535.412,detected,,496013.5084,5526535.412,,,999
1106,151,11,7,au,Wenigumstadt,Dieburg,Hessen,NA,NA,NA,j,NA,detected,,,503454.5668,5527146.548,detected,,503454.5668,5527146.548,,,999
1081,151,7,5,cu,Berkach,Gro<df> Gerau,Hessen,j,NA,NA,NA,NA,detected,,,462734.2683,5527541.357,detected,,462734.2683,5527541.357,,,999
1097,151,10,4,cu,Kleestadt,Dieburg,Hessen,j,j,j,j,NA,detected,,,496631.9937,5527746.88,detected,,496631.9937,5527746.88,,,999
1088,151,8,1,c,B<fc>ttelborn,Gro<df> Gerau,Hessen,j,NA,NA,NA,NA,detected,,,464969.9332,5527859.894,detected,,464969.9332,5527859.894,,,999
1080,151,7,4,co,Wallerst<e4>dten,Gro<df> Gerau,Hessen,NA,j,j,j,NA,detected,,,460584.5013,5528201.569,detected,,460584.5013,5528201.569,,,999
1096,151,10,4,br,Schlierbach,Dieburg,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,497996.8454,5528858.026,found,,999
1061,151,2,21,cu,Klein-Gerau,Gro<df> Gerau,Hessen,j,j,j,j,NA,not detected,Klein Gerau,,465498.1819,5529602.111,detected,,465498.1819,5529602.111,,,999
1077,151,5,21,c,Schaafheim,Dieburg,Hessen,j,NA,NA,NA,NA,detected,,,500545.5573,5529891.683,detected,,500545.5573,5529891.683,,,999
1073,151,4,21,b,M<fc>nster,Dieburg,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,489591.5375,5530001.797,found,,999
1059,151,1,23,co,Trebur,Gro<df> Gerau,Hessen,j,j,j,j,NA,detected,,,457607.0417,5530370.158,detected,,457607.0417,5530370.158,,,999
1074,151,4,23,a,Harpertshausen,Dieburg,Hessen,j,j,j,j,NA,detected,,,493848.7353,5530428.854,detected,,493848.7353,5530428.854,,,999
1062,151,2,23,a,Schneppenhausen,Darmstadt,Hessen,j,j,j,j,NA,detected,,,469833.7253,5530765.725,detected,,469833.7253,5530765.725,,,999
1058,151,1,22,ao,Astheim,Gro<df> Gerau,Hessen,j,j,NA,NA,NA,detected,,,455612.8573,5531409.203,detected,,455612.8573,5531409.203,,,999
1068,151,3,18,co,Messel,Darmstadt,Hessen,j,j,j,j,NA,detected,,,481356.9712,5531769.645,detected,,481356.9712,5531769.645,,,999
1072,151,4,18,co,Hergershausen,Dieburg,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,493678.2637,5531952.265,found,,999
1070,151,4,13,du,Sickenhofen,Dieburg,Hessen,j,NA,NA,NA,NA,detected,,,494920.6688,5533029.427,detected,,494920.6688,5533029.427,,,999
669,138,2,13,bd,Stromberg,Unterwesterwaldkreis,Hessen-Nassau,j,j,NA,NA,NA,detected,,,411927.1255,5533093.208,detected,,411927.1255,5533093.208,,,999
1060,151,2,14,d,Erzhausen,Darmstadt,Hessen,j,j,j,j,NA,detected,,,473771.4924,5533157.792,detected,,473771.4924,5533157.792,,,999
1057,151,1,12,au,Bauschheim,Gro<df> Gerau,Hessen,NA,j,j,j,NA,detected,,,455479.4986,5534367.963,detected,,455479.4986,5534367.963,,,999
1078,151,6,11,cl,Schweinheim,BA. Aschaffenburg,RegBez. Unterfranken (Bayern),j,j,j,j,NA,detected,,,511504.4783,5534406.914,detected,,511504.4783,5534406.914,,,999
1071,151,4,14,a,Babenhausen,Dieburg,Hessen,j,j,j,j,NA,detected,,,496715.082,5534440.063,detected,,496715.082,5534440.063,,,999
1079,151,6,12,ao,Haibach,BA. Aschaffenburg,RegBez. Unterfranken (Bayern),j,j,j,j,NA,detected,,,514723.4664,5534926.227,detected,,514723.4664,5534926.227,,,999
1064,151,3,6,cl,Egelsbach,Offenbach,Hessen,j,j,j,j,NA,detected,,,476054.1599,5535048.402,detected,,476054.1599,5535048.402,,,999
1066,151,3,9,d,Urberach,Dieburg,Hessen,j,j,j,j,NA,detected,,,485328.3162,5535504.246,detected,,485328.3162,5535504.246,,,999
1076,151,5,10,a,Aschaffenburg,NA,RegBez. Unterfranken (Bayern),j,j,j,j,"Kreis nicht angegeben, vermutlich aber Aschaffenburg",detected,,,510547.8872,5535761.397,detected,,510547.8872,5535761.397,,,999
1067,151,3,10,ar,Ober-Roden,Dieburg,Hessen,j,j,j,j,NA,not detected,Ober Roden,,487674.7099,5536154.332,detected,,487674.7099,5536154.332,,,999
1065,151,3,8,a,Offenthal,Offenbach,Hessen,j,NA,NA,NA,NA,detected,,,481767.2491,5536360.173,detected,,481767.2491,5536360.173,,,999
1075,151,5,7,b,Stockstadt am Main,BA. Aschaffenburg,RegBez. Unterfranken (Bayern),NA,NA,NA,j,NA,not detected,Stockstadt,,504595.8029,5536364.51,detected,,504595.8029,5536364.51,,,999
1055,151,1,4,cu,Ha<df>loch,Gro<df> Gerau,Hessen,j,NA,NA,NA,NA,detected,,,461137.9363,5537192.69,detected,,461137.9363,5537192.69,,,999
1053,151,1,1,do,Bischofsheim,Mainz,Hessen,j,j,j,j,NA,not detected,Mainz-Bischofsheim,,999,999,not an unique name,prev. not unique,453736.0691,5537651.726,found,,999
1063,151,3,1,co,Langen,Offenbach,Hessen,j,j,j,j,NA,not detected,Langen,Offenbach,99999,99999,not detected,NANA,475872.67,5537736.17,f,,999
1069,151,4,2,ao,Nieder-Roden,Dieburg,Hessen,j,NA,NA,NA,NA,not detected,Nieder Roden,,490295.1122,5537994.616,detected,,490295.1122,5537994.616,,,999
1056,151,1,11,a,Ginsheim-Gustavsburg,Mainz,Hessen,j,j,j,j,NA,not detected,Ginsheim-Gustavsburg,Gro<df>-Gerau,99999,99999,not detected,NANA,451406.76,5538078.67,f,,999
1054,151,1,3,a,R<fc>sselsheim,Gro<df> Gerau,Hessen,j,j,j,j,NA,detected,,,457747.8309,5538219.041,detected,,457747.8309,5538219.041,,,999
1010,139,36,21,cr,Goldbach,BA. Aschaffenburg,RegBez. Unterfranken (Bayern),NA,j,j,j,NA,detected,,,513079.6172,5538491.001,detected,,513079.6172,5538491.001,,,999
1007,139,35,22,du,Kleinostheim,BA. Aschaffenburg,RegBez. Unterfranken (Bayern),NA,NA,j,j,NA,detected,,,504572.1696,5538855.022,detected,,504572.1696,5538855.022,,,999
995,139,33,22,cu,Dreieichenhain,Offenbach,Hessen,j,j,j,NA,NA,detected,,,479561.2854,5538858.685,detected,,479561.2854,5538858.685,,,999
993,139,32,23,cl,Walldorf,Gro<df> Gerau,Hessen,j,NA,NA,NA,NA,detected,,,469291.9179,5538929.921,detected,,469291.9179,5538929.921,,,999
1011,139,36,21,dr,H<f6>sbach,BA. Aschaffenburg,RegBez. Unterfranken (Bayern),NA,NA,NA,j,NA,detected,,,514425.3502,5539105.973,detected,,514425.3502,5539105.973,,,999
785,138,35,21,du,Oestrich,Rheingau,Hessen-Nassau,j,j,j,j,NA,detected,,,430527.1259,5539681.416,detected,,430527.1259,5539681.416,,,999
996,139,33,24,ac,Dietzenbach,Offenbach,Hessen,j,j,j,j,NA,detected,,,484021.3323,5539688.544,detected,,484021.3323,5539688.544,,,999
791,138,36,24,au,Mainz-Kastel,Mainz,Hessen,NA,j,j,j,NA,not detected,Kastel,,448796.4986,5539876.007,detected,,448796.4986,5539876.007,,,999
779,138,33,21,bu,Dichtelbach,Simmern,Rheinprovinz,j,j,j,j,NA,detected,,,406291.7314,5540395.197,detected,,406291.7314,5540395.197,,,999
989,139,31,19,cu,Raunheim,Gro<df> Gerau,Hessen,j,j,j,j,NA,detected,,,460788.9993,5540453.087,detected,,460788.9993,5540453.087,,,999
781,138,34,21,ar,Trechtingshausen,St. Goar,Rheinprovinz,j,NA,j,j,NA,detected,,,417516.135,5540455.294,detected,,417516.135,5540455.294,,,999
990,139,31,21,ab,Hochheim,Main-Taunuskreis,Hessen-Nassau,j,j,j,j,NA,detected,,,451879.9934,5499819.437,detected,,453851.13,5540470.29,false detected,found,999
994,139,33,21,bo,Sprendlingen,Offenbach,Hessen,j,j,j,j,NA,detected,,,478192.0725,5540520.758,detected,,478192.0725,5540520.758,,,999
1004,139,34,25,ar,Zellhausen,Offenbach,Hessen,j,j,j,j,NA,detected,,,499491.3538,5540632.052,detected,,499491.3538,5540632.052,,,999
1009,139,36,18,ad,Sailauf,BA. Aschaffenburg,RegBez. Unterfranken (Bayern),j,j,j,j,NA,detected,,,518316.4786,5541230.392,detected,,518316.4786,5541230.392,,,999
1003,139,34,17,ad,J<fc>gesheim,Offenbach,Hessen,j,j,j,j,NA,detected,,,491254.0987,5541484.176,detected,,491254.0987,5541484.176,,,999
784,138,35,19,au,Eltville am Rhein,Rheingau,Hessen-Nassau,j,j,j,NA,NA,not detected,Eltville,,436736.3769,5541739.518,detected,,436736.3769,5541739.518,,,999
778,138,33,19,co,Oberheimbach,St. Goar,Rheinprovinz,j,NA,NA,NA,NA,detected,,,412728.2668,5541743.338,detected,,412728.2668,5541743.338,,,999
790,138,36,17,du,Mombach,Mainz,Hessen,j,j,j,j,NA,detected,,,445235.3541,5542012.803,detected,,445235.3541,5542012.803,,,999
1006,139,35,16,bo,Mainflingen,Offenbach,Hessen,j,NA,NA,NA,NA,detected,,,501862.1107,5542177.824,detected,,501862.1107,5542177.824,,,999
776,138,33,18,bo,Manubach,St. Goar,Rheinprovinz,j,j,j,j,NA,detected,,,411206.0629,5542847.109,detected,,411206.0629,5542847.109,,,999
777,138,33,19,ao,Oberdiebach,St. Goar,Rheinprovinz,j,j,j,j,NA,detected,,,412296.1085,5542918.108,detected,,412296.1085,5542918.108,,,999
780,138,34,14,cu,Stephanshausen,Rheingau,Hessen-Nassau,j,j,j,NA,NA,detected,,,424625.2881,5543008.33,detected,,424625.2881,5543008.33,,,999
988,139,31,12,dl,Massenheim,Main-Taunuskreis,Hessen-Nassau,NA,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,456142.3148,5543480.163,found,,999
1002,139,34,14,bd,Seligenstadt,Offenbach,Hessen,j,j,j,j,NA,detected,,,498138.3765,5543578.759,detected,,498138.3765,5543578.759,,,999
783,138,35,13,ac,Kiedrich,Rheingau,Hessen-Nassau,j,j,j,j,NA,detected,,,434151.5142,5543594.351,detected,,434151.5142,5543594.351,,,999
775,138,33,14,co,Rheindiebach,St. Goar,Rheinprovinz,j,j,NA,NA,NA,not detected,Rheindiebach,Oberdiebach,99999,99999,not detected,NANA,413334.33,5543959.54,f,,999
1001,139,34,11,bl,Rembr<fc>cken,Offenbach,Hessen,j,j,j,j,NA,detected,,,489468.2532,5543966.83,detected,,489468.2532,5543966.83,,,999
987,139,31,11,bo,Delkenheim,Main-Taunuskreis,Hessen-Nassau,j,j,j,j,NA,detected,,,454292.3327,5544029.366,detected,,454292.3327,5544029.366,,,999
1005,139,35,11,a,Gro<df>welzheim,BA. Alzenau,RegBez. Unterfranken (Bayern),NA,NA,NA,j,NA,not detected,Gro<df>welzheim,Karlstein am Main,99999,99999,not detected,NANA,500583.02,5544065.85,f,,999
774,138,33,14,b,Lorch,Rheingau,Hessen-Nassau,NA,NA,j,NA,NA,detected,,,414258.1152,5544209.719,detected,,414258.1152,5544209.719,,,999
789,138,36,11,br,Schierstein,Wiesbaden,Hessen-Nassau,j,j,j,j,NA,detected,,,442806.7999,5544673.541,detected,,442806.7999,5544673.541,,,999
1000,139,34,8,dr,Froschhausen,Offenbach,Hessen,j,j,j,j,NA,detected,,,495332.6107,5544714.564,detected,,495332.6107,5544714.564,,,999
788,138,36,9,do,Erbenheim,Wiesbaden,Hessen-Nassau,j,j,j,j,NA,detected,,,450013.5637,5545123.966,detected,,450013.5637,5545123.966,,,999
773,138,33,8,c,Steeg,St. Goar,Rheinprovinz,j,j,j,j,NA,detected,,,410071.1524,5545223.75,detected,,410071.1524,5545223.75,,,999
992,139,32,1,dr,Kelsterbach,Gro<df> Gerau,Hessen,j,j,j,j,NA,detected,,,466473.979,5545562.546,detected,,466473.979,5545562.546,,,999
986,139,31,7,al,Wallau,Main-Taunuskreis,Hessen-Nassau,j,j,NA,NA,NA,detected,,,999,999,not an unique name,prev. not unique,455050.7665,5545668.587,found,,999
782,138,35,10,ao,Frauenstein,Wiesbaden,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,439449.0533,5545955.904,detected,,439449.0533,5545955.904,,,999
985,139,31,6,a,Nordenstadt,Main-Taunuskreis,Hessen-Nassau,j,j,j,j,NA,detected,,,452992.0545,5545986.507,detected,,452992.0545,5545986.507,,,999
998,139,34,4,bu,Klein-Krotzenburg,Offenbach,Hessen,j,j,j,j,NA,not detected,Klein Krotzenburg,,497817.602,5547081.231,detected,,497817.602,5547081.231,,,999
772,138,33,1,do,Perscheid,St. Goar,Rheinprovinz,j,j,j,NA,NA,detected,,,406642.1166,5547328.844,detected,,406642.1166,5547328.844,,,999
786,138,36,1,do,Dotzheim,Wiesbaden,Hessen-Nassau,NA,j,j,j,NA,detected,,,442564.9805,5547489.408,detected,,442564.9805,5547489.408,,,999
984,139,31,2,al,Breckenheim,Main-Taunuskreis,Hessen-Nassau,j,j,j,j,NA,detected,,,455024.0983,5547603.563,detected,,455024.0983,5547603.563,,,999
991,139,32,1,ab,Frankfurt-Sindlingen,Frankfurt a. M.,Hessen-Nassau,j,j,NA,NA,NA,not detected,Sindlingen,Frankfurt,99999,99999,not detected,NANA,464900.65,5547666.79,f,,999
999,139,34,5,al,Gro<df>krotzenburg,Hanau,Hessen-Nassau,j,j,j,j,NA,not detected,Gro<df>krotzenburg,Main-Kinzig,99999,99999,not detected,NANA,498852.68,5547727.6,f,,999
997,139,34,4,al,Hainstadt,Offenbach,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,495836.1356,5547827.355,found,,999
787,138,36,5,bl,Igstadt,Wiesbaden,Hessen-Nassau,j,j,NA,NA,NA,detected,,,452049.4652,5547829.57,detected,,452049.4652,5547829.57,,,999
771,138,30,24,cu,Bierstadt,Wiesbaden,Hessen-Nassau,NA,j,j,NA,NA,detected,,,449889.6101,5547938.339,detected,,449889.6101,5547938.339,,,999
1270,138,33,3,al,Langscheid,NA,Rheinprovinz,NA,NA,NA,NA,NA,not detected,Langscheid,Oberwesel,409883.4638,5548107.318,detected,,409883.4638,5548107.318,,,999
965,139,25,24,cl,Hofheim,Main-Taunuskreis,Hessen-Nassau,j,j,j,j,NA,detected,,,999,999,not an unique name,prev. not unique,460167.71,5548139.05,"not found (betw. Frankfurt, Wiesbaden)",found,999
979,139,29,22,du,Alzenau,BA. Alzenau,RegBez. Unterfranken (Bayern),j,j,j,NA,NA,detected,,,505265.2484,5548228.597,detected,,505265.2484,5548228.597,,,999
1008,139,36,2,al,Krombach,BA. Alzenau,BegBez. Unterfranken (Bayern),j,j,j,j,NA,detected,,,514755.7269,5549224.821,detected,,514755.7269,5549224.821,,,999
974,139,28,21,bl,L<e4>mmerspiel,Offenbach,Hessen,NA,j,j,j,NA,not detected,L<e4>mmerspiel,M<fc>hlheim am Main,99999,99999,not detected,NANA,489556.8,5549432.02,f,,999
972,139,28,18,du,Klein-Auheim,Offenbach,Hessen,j,j,j,j,NA,not detected,Klein Auheim,,494793.3046,5549585.014,detected,,494793.3046,5549585.014,,,999
759,138,27,22,ao,Engeh<f6>ll,St. Goar,Rheinprovinz,j,j,j,NA,NA,not detected,Engeh<f6>ll,Oberwesel,99999,99999,not detected,NANA,407859.19,5550073.57,f,,999
973,139,28,19,cl,Gro<df>auheim,Offenbach,Hessen,j,j,j,j,NA,not detected,Gro<df>auheim,Hanau,99999,99999,not detected,NANA,496506.73,5550202.41,f,,999
763,138,28,16,c,Ransel,Rheingau,Hessen-Nassau,j,j,NA,NA,NA,detected,,,417156.0786,5550514.086,detected,,417156.0786,5550514.086,,,999
756,138,27,16,cr,Damscheid,St. Goar,Rheinprovinz,j,j,NA,NA,NA,detected,,,406004.9343,5550576.38,detected,,406004.9343,5550576.38,,,999
767,138,29,16,do,Fischbach,Untertaunuskreis,Hessen-Nassau,j,NA,NA,NA,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,430637.3531,5550933.587,found,,999
758,138,27,18,cd,D<f6>rscheid,St. Goarshausen,Hessen-Nassau,NA,NA,j,j,NA,detected,,,411149.3441,5551066.619,detected,,411149.3441,5551066.619,,,999
1052,140,25,16,br,Wiesen,BA. Lohr,RegBez. Unterfranken (Bayern),j,NA,NA,NA,NA,detected,,,526083.6029,5551091.616,detected,,526083.6029,5551091.616,,,999
964,139,25,16,c,Medenbach,Main-Taunuskreis,Hessen-Nassau,j,j,j,NA,NA,multiple entires detected,,,999,999,multiple entires detected,,452822.6183,5551114.025,found,,999
770,138,30,19,b,Wiesbaden-He<df>loch,Wiesbaden,Hessen-Nassau,j,j,j,NA,NA,not detected,He<df>loch,Wiesbaden,99999,99999,not detected,NANA,449617.35,5551173.72,f,,999
971,139,28,18,ao,Klein-Steinheim,Offenbach,Hessen,j,j,j,j,NA,not detected,Steinheim,Hanau,99999,99999,not detected,NANA,493428.86,5551296.38,f,,999
978,139,29,14,cu,Albstadt,BA. Alzenau,RegBez. Unterfranken (Bayern),j,j,j,j,NA,detected,,,508164.3636,5551734.623,detected,,508164.3636,5551734.623,,,999
769,138,30,13,dr,Wiesbaden-Rambach,Wiesbaden,Hessen-Nassau,j,j,j,j,NA,not detected,Rambach,Wiesbaden,99999,99999,not detected,NANA,448097.07,5551737.14,f,,999
757,138,27,17,ad,Oberwesel,St. Goar,Rheinprovinz,j,j,j,j,NA,detected,,,408557.7065,5551766.539,detected,,408557.7065,5551766.539,,,999
962,139,25,13,cr,Lorsbach,Main-Taunuskreis,Hessen-Nassau,j,j,j,NA,NA,detected,,,458627.6423,5551866.473,detected,,458627.6423,5551866.473,,,999
982,139,30,11,dr,Geiselbach,BA. Alzenau,RegBez. Unterfranken (Bayern),j,j,j,j,NA,detected,,,514189.7888,5552247.583,detected,,514189.7888,5552247.583,,,999
755,138,27,14,d,Weisel,St. Goarshausen,Hessen-Nassau,j,j,NA,j,NA,detected,,,414238.64,5552361.76,detected,,414238.64,5552361.76,,,999
963,139,25,15,co,Niederhofheim,Main-Taunuskreis,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,462349.1231,5552394.884,detected,,462349.1231,5552394.884,,,999
968,139,26,12,d,Frankfurt-Sossenheim,Frankfurt a. M.,Hessen-Nassau,j,j,j,NA,NA,not detected,Frankfurt-Sossenheim,Frankfurt,99999,99999,not detected,NANA,469412.35,5552514.41,f,,999
754,138,27,11,du,Niederburg,St. Goar,Rheinprovinz,j,j,NA,NA,NA,detected,,,406711.375,5552521.386,detected,,406711.375,5552521.386,,,999
766,138,29,14,ac,Seitzenhahn,Untertaunuskreis,Hessen-Nassau,j,j,j,NA,NA,detected,,,437210.9256,5552853.839,detected,,437210.9256,5552853.839,,,999
983,139,30,13,al,Huckelheim,BA. Alzenau,RegBez. Unterfranken (Bayern),j,j,j,j,NA,detected,,,517275.9976,5552857.096,detected,,517275.9976,5552857.096,,,999
762,138,28,14,al,Dickschied,Untertaunuskreis,Hessen-Nassau,j,j,j,j,NA,detected,,,424730.2246,5552993.051,detected,,424730.2246,5552993.051,,,999
970,139,27,14,bo,Rumpenheim,Offenbach,Hessen,j,NA,NA,NA,NA,detected,,,485598.217,5553159.89,detected,,485598.217,5553159.89,,,999
1051,140,25,13,ao,Fl<f6>rsbach,Gelnhausen,Hessen-Nassau,j,j,j,NA,NA,detected,,,529740.0112,5553189.981,detected,,529740.0112,5553189.981,,,999
967,139,26,11,bo,Sulzbach,Unterlahnkreis,Hessen-Nassau,NA,j,NA,NA,NA,detected,,,999,999,not an unique name,prev. not unique,466067,5553522,not found (Think this is a wrong data point as the former district “unterlahn” has no intersection with quadrant 139),found,handsome corrected
976,139,29,6,b,Niederrodenbach,Hanau,Hessen-Nassau,j,j,j,j,NA,detected,,,501907.9127,5554297.141,detected,,501907.9127,5554297.141,,,999
966,139,26,7,br,Eschborn,Main-Taunuskreis,Hessen-Nassau,j,j,j,j,NA,detected,,,469423.1086,5554328.852,detected,,469423.1086,5554328.852,,,999
977,139,29,9,c,Somborn,Gelnhausen,Hessen-Nassau,j,j,NA,NA,NA,detected,,,508031.7443,5554347.323,detected,,508031.7443,5554347.323,,,999
